Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type,Latitude,Longitude
RESERVED,FORD,E350,2008,RED/WHITE/BLUE,Gasoline,N,"AIR ANGELS, INC",ST. CHARLES,IL,60174,none,none,5663Ambulance,Ambulance,41.914,-88.3052
INACTIVE,DODGE,GRAND CARAVAN,2016,BLACK,Gasoline,N,Quality Med Transport Inc,CHICAGO,IL,60631,none,none,8655Medicar,Medicar,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE,2023,BLACK,Gasoline,N,MTS TRANSPORTATION LLC,CHICAGO,IL,60630,none,none,71112Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2006,WHITE/GRAY,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,5652Ambulance,Ambulance,41.8991,-87.9403
RESERVED,FREIGHTLINER,G40M2,2017,BLACK,Gasoline,N,HARRISON GLOBAL LLC,CHICAGO,IL,60608,none,none,18165Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2023,BLACK,Gasoline,N,JUAN ESPINOZA,CHICAGO,IL,60608,none,none,7676Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,SCION,2015,WHITE,Gasoline,N,ABEJORRAL EXPRESS CORP.,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,651Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,RAV4,2012,WHITE,Gasoline,N,ERIC N. PENDLETON,CHICAGO,IL,60643,DIS-AFFILIATED,Owner-Operator,3926Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2022,BLACK,Gasoline,N,"MIDWEST LIVERY SERVICE, INC.",CHICAGO,IL,60630,none,none,9582Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2022,BLACK,Gasoline,N,A & A BROTHER'S LIMO INC.,CHICAGO,IL,60645,none,none,9380Livery,Livery,41.8781,-87.6298
INACTIVE,NEOPLAN,TROLLEY,1989,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609,none,none,8760Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,IC,CHAMPION,2015,WHITE,Gasoline,N,41 LEAF CONSULTING CORP,CHICAGO,IL,60603,none,none,17969Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2023,BLACK,Gasoline,N,OREOS LIMO LLC,CHICAGO,IL,60631,none,none,7117Livery,Livery,41.8781,-87.6298
RESERVED,CADILLAC,ESCALADE,2019,BLACK,Gasoline,N,AL LIMO & TRANSPORTATION INC,CHICAGO,IL,60656,none,none,7105Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,Y,HAZAL TRANSIT INC.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,4523Taxi,Taxi,41.8781,-87.6298
INACTIVE,FORD,E350,2010,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630,none,none,12254Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,Y,ALL FOUR SEASONS INC,CHICAGO,IL,60659,Independent1,Owner-Operator,4840Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2018,YELLOW,Gasoline,N,"D.D.WILS, INC",CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,1989Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2024,BLACK,Gasoline,N,KAREEM TRANS INC.,CHICAGO,IL,60659,none,none,70705Livery,Livery,41.8781,-87.6298
ACTIVE,FORD,TRANSIT 250,2023,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,721564Ambulance,Ambulance,41.8991,-87.9403
ACTIVE,CHEVROLET,SUBURBAN,2019,BLACK,Gasoline,N,CHICAGO EMPIRE LIMOUSINE INC,CHICAGO,IL,60660,none,none,8526Livery,Livery,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2023,BLACK,Gasoline,N,METRO CHICAGO LIMO INC.,CHICAGO,IL,60609,none,none,70169Livery,Livery,41.8781,-87.6298
INACTIVE,FREIGHTLINER,S,2008,WHITE,Gasoline,N,"WWA LIMO, INC.",CHICAGO,IL,60607,none,none,14900Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
SURRENDER,TOYOTA,COROLLA,2018,WHITE,Gasoline,N,ARES CAB CORP.,CHICAGO,IL,60659,Top Cab Association,Top Cab Corp.,1893Taxi,Taxi,41.8781,-87.6298
INACTIVE,FORD,E250,2007,WHITE,Gasoline,N,BLUE CHIP MEDICAL TRANSPORTATION,CHICAGO,IL,60628,none,none,6448Medicar,Medicar,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2016,BLUE,Gasoline,N,CONNECT CARE TRANS LLC,CHICAGO,IL,60631,none,none,25595Medicar,Medicar,41.8781,-87.6298
ACTIVE,LINCOLN,MKT,2017,BLACK,Gasoline,N,DIPLOMAT LIMOUSINE INC.,CHICAGO,IL,60607,none,none,70585Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,F650,2012,BLACK,Gasoline,N,GTI TRANSPORTATION INC.,CHICAGO,IL,60634,none,none,14076Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,A.R.M. TRANSPORTATION SERVICES CO,CHICAGO,IL,60630,none,none,70204Livery,Livery,41.8781,-87.6298
ACTIVE,FORD,TRANSIT 250,2023,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,721565Ambulance,Ambulance,41.8991,-87.9403
ACTIVE,LINCOLN,CORSAIR,2022,BLACK,Gasoline,N,ZAK 1 LIMO INC.,CHICAGO,IL,60656,none,none,9656Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2021,BLACK,Gasoline,N,GM LIMO INC.,CHICAGO,IL,60632,none,none,7423Livery,Livery,41.8781,-87.6298
RESERVED,LINCOLN,NAVIGATOR,2017,BLACK,Gasoline,N,"RAJ LIMOUSINE, INC.",CHICAGO,IL,60641,none,none,8794Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2022,BLACK,Gasoline,N,HAYYAN LLC,CHICAGO,IL,60626,none,none,7758Livery,Livery,41.8781,-87.6298
RESERVED,LINCOLN,NAUTILUS,2022,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619,none,none,7452Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2006,WHITE,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602,none,none,9096Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,MERCEDES,S560,2018,BLACK,Gasoline,N,BAIDOUN LOGISTICS INC,CHICAGO,IL,60630,none,none,70392Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,COROLLA,2013,GRAY,Gasoline,N,A & W TRANSPORT EXPRESS,CHICAGO,IL,60652,none,none,24747Medicar,Medicar,41.8781,-87.6298
INACTIVE,FORD,E350,2007,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077,none,none,5638Ambulance,Ambulance,42.0324,-87.7411
ACTIVE,LINCOLN,AVIATOR,2023,BLACK,Gasoline,N,P&M INC,CHICAGO,IL,60630,none,none,9606Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2009,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076,none,none,5682Ambulance,Ambulance,42.0324,-87.7411
SURRENDER,TOYOTA,CAMRY,2015,BLUE/WHITE,Gasoline,N,AOTMID CORP.,CHICAGO,IL,60641,Blue Diamond Taxi Affil Inc,Owner Manager,1311Taxi,Taxi,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE,2022,BLACK,Gasoline,N,BLK OPS CAR SERVICE LLC,CHICAGO,IL,60630,none,none,70418Livery,Livery,41.8781,-87.6298
INACTIVE,DODGE,CARAVAN,2008,SILVER,Gasoline,N,"ASHUNTI RESIDENTIAL MANAGEMENT SYSTEMS, INC.",CHICAGO,IL,60644,none,none,10782Medicar,Medicar,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,Y,SHOKABAGO CAB CO,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,2311Taxi,Taxi,41.8781,-87.6298
INACTIVE,FORD,E350,2007,BLACK,Gasoline,N,ALL AMERICAN LIMOUSINE INC,CHICAGO,IL,60656,none,none,9600Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,TOYOTA,CAMRY,2017,WHITE,Gasoline,N,NELSON LTD,CHICAGO,IL,60659,City Service Taxi Association,Owner Manager,5264Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2022,BLACK,Gasoline,N,REBECA SALGADO,CHICAGO,IL,60641,none,none,70140Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2021,BLACK,Gasoline,N,SIGNATURE TRANSPORTATION GROUP LLC,CHICAGO,IL,60656,none,none,9553Livery,Livery,41.8781,-87.6298
VIOLATION,CADILLAC,XTS,2017,BLACK,Gasoline,N,MC LIMOUSINE SERVICE INC,CHICAGO,IL,60629,none,none,9816Livery,Livery,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2019,BLACK,Gasoline,N,CHICAGO SPIRIT LIMOUSINE LLC,CHICAGO,IL,60657,none,none,9200Livery,Livery,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2023,BLACK,Gasoline,N,SUPER785 SERVICES INC.,CHICAGO,IL,60640,none,none,8286Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,CONTINENTAL,2020,BLACK,Gasoline,N,NUR MOTORS LLC,CHICAGO,IL,60613,none,none,8242Livery,Livery,41.8781,-87.6298
ACTIVE,JEEP,WAGONEER,2022,BLACK,Gasoline,N,EXECUTIVE TRANSPORTATION SERVICES INC.,CHICAGO,IL,60629,none,none,70290Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2016,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077,none,none,895571Ambulance,Ambulance,42.0324,-87.7411
ACTIVE,LINCOLN,NAVIGATOR,2022,BLACK,Gasoline,N,ARSH CORP,CHICAGO,IL,60659,none,none,7832Livery,Livery,41.8781,-87.6298
ACTIVE,HONDA,CRV,2018,BLACK,Gasoline,N,GLADYS SUMMER INC.,CHICAGO,IL,60652,Independent1,Owner Manager,571Taxi,Taxi,41.8781,-87.6298
INACTIVE,FORD,T150,2016,WHITE,Gasoline,N,SECURE TRANSPORTATION COMPANY OF ILLINOIS LLC,CHICAGO,IL,60632,none,none,8240Medicar,Medicar,41.8781,-87.6298
RESERVED,CADILLAC,ESCALADE ESV,2024,BLACK,Gasoline,N,A M Z LIMO INC,CHICAGO,IL,60630,none,none,7593Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2024,BLACK,Gasoline,N,HE CHEN,CHICAGO,IL,60608,none,none,70696Livery,Livery,41.8781,-87.6298
SURRENDER,TOYOTA,COROLLA,2016,WHITE,Gasoline,N,LUCKY 7 CAB COMPANY,CHICAGO,IL,60647,Flash Cab Co,Chicago Taxicab Management Inc.,3036Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,TRANSIT BUS,2015,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608,none,none,8191Medicar,Medicar,41.8781,-87.6298
ACTIVE,HONDA,HR-V,2022,WHITE,Gasoline,N,RUBI FERAH INC,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,176Taxi,Taxi,41.8781,-87.6298
INACTIVE,INTL,C-MAX,2013,WHITE,Gasoline,N,METRO LIMOUSINE INC,CHICAGO,IL,60631,none,none,14698Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FORD,E350,2015,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077,none,none,895569Ambulance,Ambulance,42.0324,-87.7411
ACTIVE,CHEVROLET,SUBURBAN,2024,BLACK,Gasoline,N,RAYAN LIMO SERVICES INC,CHICAGO,IL,60630,none,none,7843Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2020,YELLOW,Gasoline,Y,EL TAYSEER LLC,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,164Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,TRANSIT,2019,WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477,none,none,5328Ambulance,Ambulance,41.5742,-87.782
ACTIVE,LINCOLN,MKT,2017,WHITE,Gasoline,N,OSCAR SERVICE INC.,CHICAGO,IL,60634,none,none,7632Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2022,BLACK,Gasoline,N,"SINIT LIMO, INC.",CHICAGO,IL,60630,none,none,8008Livery,Livery,41.8781,-87.6298
ACTIVE,KIA,SOUL,2018,LAVENDER,Gasoline,N,CHICAGO CAB CORP.,CHICAGO,IL,60659,CHICAGO CITY TAXI ASSOC,Top Cab Corp.,2028Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2019,GRAY,Gasoline,N,ADHANET CORP,CHICAGO,IL,60612,Independent1,Owner-Operator,1539Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2022,BLACK,Gasoline,N,CLS WORLD WIDE INC,CHICAGO,IL,60629,none,none,7435Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2008,WHITE,Gasoline,N,"CITY WIDE TRANSPORTATION, LTD.",CHICAGO,IL,60619,none,none,6299Medicar,Medicar,41.8781,-87.6298
ACTIVE,FREIGHTLINER,S2 106,2008,WHITE,Gasoline,N,AVITAL PARTY BUS LLC,CHICAGO,IL,60640,none,none,22085Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2023,BLACK,Gasoline,N,WEN LIN LIMO CORP,CHICAGO,IL,60616,none,none,7883Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,NAVIGATOR L,2023,BLACK,Gasoline,N,YONG LIU,CHICAGO,IL,60608,none,none,70824Livery,Livery,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2021,BLACK,Gasoline,N,S&L TRADE INC.,CHICAGO,IL,60629,none,none,70752Livery,Livery,41.8781,-87.6298
VIOLATION,LINCOLN,NAVIGATOR,2020,BLACK,Gasoline,N,GTS LIMOS INC,CHICAGO,IL,60647,none,none,8267Livery,Livery,41.8781,-87.6298
ACTIVE,VOLVO,S90,2024,BLACK,Gasoline,N,BLACK LUXURY INC.,CHICAGO,IL,60659,none,none,70130Livery,Livery,41.8781,-87.6298
VIOLATION,INFINITI,QX60,2017,BLACK,Gasoline,N,GLADSTONE GIKUNOO,CHICAGO,IL,60617,none,none,9526Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2019,BLACK,Gasoline,N,AMERICAN HOTLINE LIMO INC,CHICAGO,IL,60659,none,none,8407Livery,Livery,41.8781,-87.6298
INACTIVE,,,0,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608,none,none,2885Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,TRANSIT,2018,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467,none,none,808599Ambulance,Ambulance,41.6295,-87.8534
HOLD,FORD,CROWN VICTORIA,2008,WHITE,Gasoline,N,T & J ENTERPRISES,CHICAGO,IL,60608,none,none,5702Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,SIENNA,2019,WHITE,Gasoline,N,ABANNA HOLDINGS INC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner-Operator,4068Taxi,Taxi,41.8781,-87.6298
ACTIVE,CHRYSLER,TOWN AND COUNTRY,2012,GRAY,Gasoline,N,FREDERICK HAMILTON,CHICAGO,IL,60608,none,none,9510Medicar,Medicar,41.8781,-87.6298
ACTIVE,MERCEDES,SPRINTER,2020,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,721539Ambulance,Ambulance,41.8991,-87.9403
ACTIVE,VPG,MV-1,2014,YELLOW,Gasoline,Y,ARAZUIA EVIE CORP,CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,1255Taxi,Taxi,41.8781,-87.6298
ACTIVE,TESLA,MODEL Y,2023,BLACK,Gasoline,N,MESOPOTAMIA KURDISH LLC,CHICAGO,IL,60625,none,none,70504Livery,Livery,41.8781,-87.6298
VIOLATION,TOYOTA,SCION,2011,WHITE,Gasoline,N,TRIPLE A CAB CORP,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,2086Taxi,Taxi,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2020,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629,none,none,9963Livery,Livery,41.8781,-87.6298
SURRENDER,HYUNDAI,SONATA,2015,BLUE,Gasoline,N,MAYFAIR CAB LLC,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,2115Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2020,BLUE/WHITE,Gasoline,Y,AGYAAKU CORP,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner Manager,313Taxi,Taxi,41.8781,-87.6298
INACTIVE,MCI,102DL3,1999,RED/WHITE/BLUE,Gasoline,N,CHICAGO SIGHT SEEING CO,CHICAGO,IL,60603,none,none,6085Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2023,BLACK,Gasoline,N,A & D LIMO SERVICE CHICAGO INC,CHICAGO,IL,60630,none,none,9198Livery,Livery,41.8781,-87.6298
ACTIVE,GMC,YUKON XL,2021,BLACK,Gasoline,N,PRIORITY CHICAGO LIMOUSINE INC.,CHICAGO,IL,60632,none,none,7754Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2018,WHITE,Gasoline,N,LEAK & N ENTERPRISES INC.,CHICAGO,IL,60630,Globe Taxi Association Inc,Owner-Operator,4107Taxi,Taxi,41.8781,-87.6298
INACTIVE,MERCEDES,SPRINTER,2020,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,751526Ambulance,Ambulance,41.8991,-87.9403
ACTIVE,LINCOLN,AVIATOR,2023,BLACK,Gasoline,N,MOSNAD INC,CHICAGO,IL,60640,none,none,9531Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,CORSAIR,2023,BLACK,Gasoline,N,L&T LIMO SERVICES LLC,CHICAGO,IL,60618,none,none,70328Livery,Livery,41.8781,-87.6298
RESERVED,FORD,E350,2014,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467,none,none,808581Ambulance,Ambulance,41.6295,-87.8534
ACTIVE,LINCOLN,AVIATOR,2022,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",CHICAGO,IL,60641,none,none,8443Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2024,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630,none,none,7264Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2017,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077,none,none,895579Ambulance,Ambulance,42.0324,-87.7411
ACTIVE,TOYOTA,COROLLA,2018,WHITE,Gasoline,N,ARES CAB CORP.,CHICAGO,IL,60659,Top Cab Association,Top Cab Corp.,1224Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,SIENNA,2020,YELLOW,Gasoline,N,AMAR TAXI INC,CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,5954Taxi,Taxi,41.8781,-87.6298
ACTIVE,LINCOLN,NAUTILUS,2023,BLACK,Gasoline,N,WIBOU ENTERPRISE LLC,CHICAGO,IL,60629,none,none,70154Livery,Livery,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,Y,WANE TRANS INC,CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,3963Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,RAV4,2016,GRAY,Gasoline,N,DEMBELAS CORP,CHICAGO,IL,60659,Independent1,Owner-Operator,4295Taxi,Taxi,41.8781,-87.6298
INACTIVE,ALEXANDER,,2001,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609,none,none,10991Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,GMC,C5500,2004,WHITE,Gasoline,N,SKYLINE LIMOUSINE 2 LLC,CHICAGO,IL,60643,none,none,19161Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
VIOLATION,CADILLAC,ESCALADE,2019,BLACK,Gasoline,N,PERFECT LIMO SERVICE COMPANY,CHICAGO,IL,60630,none,none,7110Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,AMBULANCE,2001,WHITE/RED,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477,none,none,5546Ambulance,Ambulance,41.5742,-87.782
INACTIVE,FORD,E450,2007,WHITE,Gasoline,N,ARIES SHUTTLE CHICAGO LLC,CHICAGO,IL,60624,none,none,13154Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
SURRENDER,LEXUS,GX460,2022,BLACK,Gasoline,N,SEZI INC.,CHICAGO,IL,60630,none,none,70395Livery,Livery,41.8781,-87.6298
FORECLOSURE,VPG,MV-1,2014,GREEN,Gasoline,Y,LIBRA TAXI INC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",300Taxi,Taxi,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2019,BLACK,Gasoline,N,ALMAZ KURMANKOZHOEV,CHICAGO,IL,60625,none,none,8743Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,AVIATOR,2022,BLACK,Gasoline,N,YASMINE TRANS INC,CHICAGO,IL,60656,none,none,8942Livery,Livery,41.8781,-87.6298
RESERVED,LINCOLN,AVIATOR,2023,BLACK,Gasoline,N,ARRIVE AND GO INC.,CHICAGO,IL,60607,none,none,7288Livery,Livery,41.8781,-87.6298
RESERVED,FORD,EXPEDITION,2022,BLACK,Gasoline,N,LOMBARD LIMOUSINE INC.,CHICAGO,IL,60645,none,none,8284Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,AVIATOR,2022,BLACK,Gasoline,N,QUICK STOP TRANSPORTATION LLC,CHICAGO,IL,60640,none,none,70050Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,E350,2013,WHITE/BLUE,Gasoline,N,AMBULANCE TRANSPORTATION INC,TINLEY PARK,IL,60487,none,none,895401Ambulance,Ambulance,41.5742,-87.782
INACTIVE,,,0,,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477,none,none,5132Ambulance,Ambulance,41.5742,-87.782
VIOLATION,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,MQ TRANSPORTATION SERVICES INC,CHICAGO,IL,60629,none,none,8827Livery,Livery,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE,2019,BLACK,Gasoline,N,ONYX J. CAR SERVICE INC.,CHICAGO,IL,60641,none,none,70810Livery,Livery,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION,2024,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619,none,none,8181Livery,Livery,41.8781,-87.6298
RESERVED,FORD,E350,2008,YELLOW,Gasoline,N,FIRST CALL AMBULANCE SERVICE INC,CHICAGO,IL,60639,none,none,142802Ambulance,Ambulance,41.8781,-87.6298
VIOLATION,VPG,MV-1,2016,WHITE,Gasoline,Y,TEHRAN INC.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,4504Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,Y,OLA CAB INCORPORATED,CHICAGO,IL,60617,Independent1,Owner-Operator,2338Taxi,Taxi,41.8781,-87.6298
RESERVED,LINCOLN,CONTINENTAL,2017,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601,none,none,9551Livery,Livery,41.8781,-87.6298
SURRENDER,KIA,OPTIMA,2015,BLACK,Gasoline,N,HASAN CAB CORPORATION,CHICAGO,IL,60612,Independent1,Owner-Operator,700Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,COROLLA,2019,WHITE,Gasoline,N,ZUHA TAXI CORP,CHICAGO,IL,60659,INDEPENDENT4,Owner-Operator,6488Taxi,Taxi,41.8781,-87.6298
VIOLATION,TOYOTA,SCION,2012,WHITE,Gasoline,N,ANDREW AND JESSICA CAB CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,2628Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,EXPEDITION XLT MAX,2024,BLACK,Gasoline,N,AMERICAN PREMIUM LEASING INC,CHICAGO,IL,60619,none,none,71173Livery,Livery,41.8781,-87.6298
ACTIVE,LINCOLN,NAUTILUS,2023,BLACK,Gasoline,N,SSRM LIMO INC.,CHICAGO,IL,60659,none,none,70061Livery,Livery,41.8781,-87.6298
INACTIVE,MERCEDES,SPRINTER,2015,BLACK,Gasoline,N,KINGS ROYAL COACH LLC,CHICAGO,IL,60621,none,none,16948Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
VIOLATION,FORD,TRANSIT,2017,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467,none,none,808578Ambulance,Ambulance,41.6295,-87.8534
ACTIVE,CHEVROLET,SUBURBAN,2022,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601,none,none,8851Livery,Livery,41.8781,-87.6298
INACTIVE,FORD,STARCRAFT,2016,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603,none,none,17261Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,FORD,TRANSIT,2023,WHITE,Gasoline,N,TRACE AMBULANCE INC,TINLEY PARK,IL,60487,none,none,794908Ambulance,Ambulance,41.5742,-87.782
INACTIVE,FREIGHTLINER,102C3,2014,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602,none,none,14823Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,LINCOLN,CONTINENTAL,2019,BLACK,Gasoline,N,DINAB TRANSPORTATION INC,CHICAGO,IL,60610,none,none,9440Livery,Livery,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2021,BLACK,Gasoline,N,BORISLAV KLACAR,CHICAGO,IL,60660,none,none,9184Livery,Livery,41.8781,-87.6298
